,Unnamed: 0,attributes.Ambience.divey,attributes.RestaurantsDelivery,attributes.DogsAllowed,postal_code,hours.Thursday,attributes.HairSpecializesIn.coloring,attributes.BestNights.sunday,attributes.BYOB,attributes.AgesAllowed,hours.Friday,latitude,attributes.Alcohol,attributes.Ambience.classy,attributes.RestaurantsTableService,business_id,attributes.Ambience.touristy,attributes.RestaurantsCounterService,attributes.Corkage,attributes.RestaurantsGoodForGroups,categories,name,attributes.BusinessAcceptsBitcoin,attributes.HappyHour,attributes.WheelchairAccessible,attributes.Ambience.hipster,attributes.BusinessAcceptsCreditCards,is_open,attributes.Music.video,attributes.Music.live,attributes.Music.background_music,neighborhood,attributes.BusinessParking.lot,attributes.Music.karaoke,review_count,attributes.ByAppointmentOnly,attributes.NoiseLevel,attributes.HairSpecializesIn.perms,state,attributes.DriveThru,attributes.HasTV,attributes.GoodForMeal.dinner,attributes.BusinessParking.street,address,attributes.RestaurantsAttire,hours.Sunday,attributes.BestNights.tuesday,attributes.DietaryRestrictions.vegetarian,attributes.AcceptsInsurance,attributes.BestNights.wednesday,hours.Wednesday,attributes.HairSpecializesIn.kids,attributes.Open24Hours,attributes.Ambience.trendy,attributes.CoatCheck,hours.Monday,attributes.HairSpecializesIn.straightperms,city,attributes.HairSpecializesIn.curly,attributes.Music.no_music,hours.Tuesday,attributes.HairSpecializesIn.africanamerican,stars,attributes.RestaurantsPriceRange2,attributes.Ambience.intimate,attributes.GoodForMeal.latenight,attributes.GoodForMeal.dessert,attributes.BusinessParking.validated,attributes.GoodForMeal.lunch,attributes.GoodForKids,attributes.DietaryRestrictions.soy-free,attributes.GoodForMeal.brunch,attributes.BusinessParking.valet,longitude,attributes.DietaryRestrictions.gluten-free,attributes.BYOBCorkage,attributes.BusinessParking.garage,attributes.BestNights.friday,hours.Saturday,attributes.Music.dj,attributes.HairSpecializesIn.extensions,attributes.BestNights.saturday,attributes.Ambience.casual,attributes.BestNights.thursday,attributes.BestNights.monday,attributes.HairSpecializesIn.asian,attributes.DietaryRestrictions.kosher,attributes.WiFi,attributes.Smoking,attributes.DietaryRestrictions.halal,attributes.GoodForDancing,attributes.GoodForMeal.breakfast,attributes.Caters,attributes.RestaurantsReservations,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.vegan,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale,attributes.RestaurantsTakeOut,attributes.BikeParking,attributes.OutdoorSeating
2079,29082,False,False,,89101,15:00-0:30,,False,,,15:00-2:00,36.1620239723,full_bar,True,True,cfggUk66F01Av4YWZJXcnA,False,,,True,"[u'Nightlife', u'Cinema', u'Arts & Entertainment', u'American (New)', u'Restaurants', u'Dinner Theater', u'Bars', u'Cocktail Bars']",Eclipse Theaters,,True,True,False,True,1,False,False,False,Downtown,False,False,220,,quiet,,NV,,True,False,True,814 S 3rd St,casual,11:00-2:00,False,,,False,15:00-0:30,,,True,False,15:00-0:30,,Las Vegas,,False,15:00-0:30,,4.0,2.0,True,True,True,False,False,False,,False,False,-115.148427306,,,True,False,11:00-2:00,False,,True,True,False,False,,,free,no,,False,False,False,True,,,True,False,True,True,False,True
2080,29100,False,False,,89102,11:00-0:00,,,,,11:00-2:00,36.1263392,none,False,True,I6u-OhmI_IUltexEOSCKzg,False,,,True,"[u'Restaurants', u'Cafes', u'Japanese']",Anime Ramen & Teriyaki,,,,False,True,0,,,,Chinatown,True,,224,,average,,NV,,True,True,False,"4355 Spring Mountain Rd, Ste 101",casual,11:00-0:00,,,,,11:00-0:00,,,True,,11:00-0:00,,Las Vegas,,,11:00-0:00,,3.5,1.0,False,False,False,False,True,True,,False,False,-115.1983146,,,False,,11:00-2:00,,,,True,,,,,no,,,,False,False,False,,,False,,False,True,,False
2081,29156,False,False,,53703,10:00-16:30,,,,,10:00-16:30,43.0748734,none,False,False,oezMXnkdUQMuMH7RuKaiyw,False,True,,False,"[u'Mediterranean', u'Greek', u'Restaurants']",Mediterranean Cafe,,,False,False,False,1,,,,Capitol,False,,179,,average,,WI,,False,False,False,625 State St,casual,,,,,,10:00-16:30,,,False,,10:00-16:00,,Madison,,,10:00-16:30,,4.5,1.0,False,False,False,False,True,True,,False,False,-89.39645240000002,,,True,,10:00-16:30,,,,True,,,,,no,,,,False,False,False,,,False,,False,True,True,False
2082,29159,False,True,,89147,,,,,,,36.1231309,none,False,True,slx9qstc2U2Tc4s7dzbbBg,False,,,True,"[u'Restaurants', u'Thai']",Basil 'n Lime,,,True,False,True,1,,,,Spring Valley,True,,180,,quiet,,NV,,False,True,False,"3665 Ft Apache Rd, Ste 100",casual,,,,,,,,,False,,,,Las Vegas,,,,,3.5,2.0,False,False,False,False,True,True,,False,False,-115.2980291,,,False,,,,,,True,,,,,no,,,,False,True,True,,,False,,False,True,False,False
2083,29173,,True,False,M5V 2B3,11:00-23:00,,,,,11:00-23:00,43.6479538471,beer_and_wine,False,True,ftvZ6BVmbZndKcVPEdakIQ,False,,,True,"[u'Restaurants', u'Desserts', u'Food', u'Latin American', u'Salad', u'Venezuelan']",Arepa Café,,,True,True,True,1,,,,Alexandra Park,False,,215,,average,,ON,,True,False,True,490 Queen Street W,casual,11:00-20:00,,,,,11:00-21:00,,,False,,11:00-21:00,,Toronto,,,11:00-21:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-79.4008710352,,,False,,11:00-23:00,,,,True,,,,,free,,,,False,True,True,,,False,,False,True,True,False
2084,29213,False,,,89109,10:00-23:00,,,,,10:00-0:00,36.1194066571,full_bar,False,,dJWWqmoqZapsKftvExjwXg,False,,,True,"[u'Tobacco Shops', u'Bars', u'Nightlife', u'Shopping']",Casa Fuente Cigars,,,True,False,True,1,False,False,False,The Strip,False,False,254,,average,,NV,,True,,False,3500 Las Vegas Blvd S,,10:00-23:00,,,,,10:00-23:00,,,False,False,10:00-23:00,,Las Vegas,,False,10:00-23:00,,4.0,3.0,False,,,False,,,,,True,-115.174189579,,,True,,10:00-0:00,False,,,True,,,,,free,yes,,False,,,False,,,False,False,False,,False,True
2085,29214,False,False,,89109,17:00-0:00,,,,,17:00-0:00,36.1137571281,full_bar,False,True,jVD09YgKsDtKD5sOYes6wg,False,,,True,"[u'Vietnamese', u'Asian Fusion', u'Thai', u'Restaurants']",SEA: The Thai Experience,,,True,False,True,1,,,,The Strip,False,,388,,quiet,,NV,,False,True,False,3645 Las Vegas Blvd S,casual,11:30-0:00,,,,,17:00-0:00,,,False,,17:00-0:00,,Las Vegas,,,17:00-0:00,,3.5,2.0,True,False,False,False,False,False,,False,True,-115.16882018,,,True,,11:30-0:00,,,,False,,,,,no,,,,False,False,True,,,False,,False,True,False,False
2086,29215,False,False,False,89109,17:30-22:30,,,,,17:30-22:30,36.1067631229,full_bar,True,True,5OqrwhtZ3mcmUSwLINZTWQ,False,,,True,"[u'Restaurants', u'Chinese']",Blossom,False,,True,False,True,1,,,,The Strip,False,,262,,average,,NV,,False,True,False,3730 Las Vegas Blvd S,dressy,17:30-22:30,,,,,17:30-22:30,,,False,,17:30-22:30,,Las Vegas,,,17:30-22:30,,4.0,3.0,False,False,False,False,False,False,,False,False,-115.17708712,,,True,,17:30-22:30,,,,False,,,,,free,,,,False,False,True,,,False,,True,False,False,False
2087,29252,False,True,,15217,8:00-20:00,,,,,8:00-20:00,40.438345,none,True,False,w2tr0PA0b3tg8pId0kjM-A,False,,,False,"[u'Restaurants', u'Macarons', u'Specialty Food', u'Food', u'French', u'Bakeries']",Gaby Et Jules,,,True,False,True,1,,,,Squirrel Hill,False,,185,,quiet,,PA,,False,False,True,5837 Forbes Ave,casual,8:00-17:00,,,,,8:00-20:00,,,False,,8:00-20:00,,Pittsburgh,,,8:00-20:00,,4.0,2.0,False,False,True,False,False,True,,False,False,-79.92136500000002,,,False,,8:00-20:00,,,,False,,,,,no,,,,False,True,False,,,False,,False,True,True,True
2088,29263,False,False,,89108,11:00-23:00,,,,,11:00-0:00,36.1952740767,full_bar,False,True,YUE5S4ReiM4dq9qkKbDMwg,False,,,True,"[u'Restaurants', u'Seafood', u'Gluten-Free', u'American (Traditional)']",Joe's Crab Shack,,,,False,True,0,,,,,True,,205,,average,,NV,,True,True,False,1991 N Rainbow Blvd,casual,11:00-23:00,,,,,11:00-23:00,,,False,,11:00-23:00,,Las Vegas,,,11:00-23:00,,3.5,2.0,False,False,True,False,True,True,,False,False,-115.242623091,,,False,,11:00-0:00,,,,True,,,,,no,,,,False,True,True,,,False,,False,True,True,True
2089,29279,False,False,False,89119,11:00-22:00,,False,,,11:00-23:00,36.1140471648,full_bar,False,True,w4yq1IRk0DHQE995giqjGg,False,,,True,"[u'Italian', u'Salad', u'Restaurants', u'Bars', u'Nightlife', u'Wine Bars']",Olive Garden Italian Restaurant,,True,True,False,True,1,False,False,False,University,True,False,182,,average,,NV,,False,True,False,1545 Flamingo Rd,casual,11:00-22:00,True,,,False,11:00-22:00,,,False,False,11:00-22:00,,Las Vegas,,False,11:00-22:00,,3.5,2.0,False,False,True,False,True,True,,False,False,-115.132257289,,,False,False,11:00-23:00,False,,True,True,False,False,,,no,no,,False,False,True,True,,,False,False,False,True,True,False
2090,29283,False,False,,89109,,,,,,,36.0993459,full_bar,False,True,nuT8Bgfz7HTJQqbJFddkBw,False,,,True,"[u'Restaurants', u'American (Traditional)']",Mad Onion,,,True,False,True,0,,,,Southeast,False,,157,,average,,NV,,True,False,False,115 E Tropicana Ave,casual,17:00-0:00,,,,,,,,False,,,,Las Vegas,,,,,3.0,2.0,False,True,False,False,False,True,,False,False,-115.167874,,,True,,17:00-0:00,,,,True,,,,,no,,,,False,False,True,,,False,,False,True,False,False
2091,29284,False,False,,89113,7:00-15:00,,,,,7:00-15:00,36.057847,none,False,True,Gt4z3AylNTsEPDkzkaC7HA,False,,,True,"[u'Sandwiches', u'Breakfast & Brunch', u'Burgers', u'American (Traditional)', u'Restaurants', u'Food', u'Pretzels']",Stacks & Yolks,,,True,False,True,1,,,,Spring Valley,False,,813,,average,,NV,False,False,False,False,"7150 S Durango Dr, Ste 140",casual,7:00-15:00,,,,,7:00-15:00,,,False,,7:00-15:00,,Las Vegas,,,7:00-15:00,,3.5,2.0,False,False,False,False,True,True,,True,False,-115.278523,,,False,,7:00-15:00,,,,True,,,,,free,,,,True,False,False,,,False,,False,True,True,True
2092,29322,False,False,,85251,7:00-14:30,,False,,,7:00-23:30,33.501546999999995,full_bar,False,True,DwP10iEz5LGf3fhcVQZm0Q,False,,,True,"[u'Japanese', u'Sushi Bars', u'Restaurants', u'Gluten-Free', u'Bars', u'Nightlife', u'Lounges']",Sushi Roku,,True,True,False,True,1,False,False,True,,False,False,456,,average,,AZ,,True,True,False,"W Scottsdale, 7277 E Camelback Rd",dressy,7:00-11:00,True,,,True,7:00-14:30,,,True,False,7:00-14:30,,Scottsdale,,False,7:00-14:30,,4.0,3.0,False,False,False,False,False,False,,False,True,-111.924147,,,False,False,7:00-11:00,False,,True,False,False,False,,,free,no,,False,False,True,True,,,False,False,True,True,True,True
2093,29361,False,False,,85054,10:30-21:00,,,,,10:30-21:00,33.6580312728,beer_and_wine,False,True,VasgFCcYS8JUIdqb5KsPAQ,False,,,False,"[u'Sushi Bars', u'Japanese', u'Ramen', u'Restaurants']",Yoshi Bento,,,,False,True,1,,,,,True,,176,,quiet,,AZ,,False,True,False,"7000 E Mayo Blvd, Ste 1086",casual,10:30-17:00,,,,,10:30-21:00,,,False,,10:30-21:00,,Phoenix,,,10:30-21:00,,3.5,2.0,False,False,False,False,True,True,,False,False,-111.933079278,,,False,,10:30-21:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,True
2094,29373,False,False,,85003,11:00-21:00,,,,,11:00-21:00,33.449498,none,False,True,GjT8ZitwOVdP2ttJIam-ug,False,,,True,"[u'Vegan', u'Restaurants', u'Vegetarian', u'Thai']",Vegan House,,,,False,True,1,,,,,False,,181,,quiet,,AZ,,False,True,True,20 W Adams St,casual,11:00-21:00,,,,,11:00-21:00,,,False,,11:00-21:00,,Phoenix,,,11:00-21:00,,4.5,2.0,False,False,False,False,True,True,,False,False,-112.0744168,,,False,,11:00-21:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,False
2095,29377,False,False,False,85042,11:00-22:00,,,,,11:00-23:00,33.378349699999994,full_bar,False,True,rswuhMY5vCbvZvF2wBIhqg,False,,,True,"[u'Chinese', u'Sushi Bars', u'Restaurants', u'Asian Fusion']",Sun Asian Kitchen,False,,True,False,True,1,,,,,True,,189,,average,,AZ,,True,True,False,"2070 E Baseline Rd, Ste D112",casual,12:00-21:30,,,,,11:00-22:00,,,False,,11:00-22:00,,Phoenix,,,11:00-22:00,,3.5,2.0,False,False,False,False,True,True,,False,False,-112.03697920000002,,,False,,12:00-22:30,,,,True,,,,,free,,,,False,True,True,,,False,,False,True,True,True
2096,29424,False,False,,85251,11:30-14:30,,,,,17:00-22:00,33.4970886,full_bar,False,True,wMN68wTTlu8hADAF3FkKTw,False,,,True,"[u'Vegetarian', u'Indian', u'Restaurants']",Taj Mahal,,,True,False,True,1,,,,,False,,189,,average,,AZ,,True,True,True,4225 N Craftsman Ct,casual,12:00-22:00,,,,,11:30-14:30,,,True,,11:30-14:30,,Scottsdale,,,17:00-22:00,,4.5,2.0,False,False,False,False,True,True,,False,False,-111.927495,,,False,,12:00-23:00,,,,True,,,,,free,,,,False,True,True,,,False,,False,True,True,False
2097,29434,False,False,False,85006,17:00-22:00,,False,,,16:00-22:00,33.4728423,full_bar,False,True,-Bdw-5H5C4AYSMGnAvmnzw,False,,,True,"[u'Nightlife', u'Food', u'Breakfast & Brunch', u'Bars', u'Cocktail Bars', u'American (New)', u'Tea Rooms', u'Restaurants']",Tuck Shop,False,True,True,False,True,1,False,False,False,,True,False,531,,average,,AZ,,True,True,True,2245 N 12th St,casual,9:00-14:00,False,,,False,17:00-22:00,,,False,,,,Phoenix,,False,17:00-22:00,,4.5,2.0,False,False,False,False,False,False,,False,False,-112.0560979,,,False,False,16:00-22:00,False,,False,False,False,False,,,free,no,,False,False,True,True,,,False,False,False,True,True,False
2098,29435,False,False,,85281,17:00-21:30,,,False,,17:00-22:00,33.448088748800004,none,False,True,DKusRJUxgsye1cdrlGgQOg,False,,False,True,"[u'Restaurants', u'Indian', u'Vegan', u'Vegetarian']",Udupi,,,True,False,True,1,,,,,True,,271,,quiet,,AZ,,False,True,False,1636 N Scottsdale Rd,casual,17:00-21:30,,,,,17:00-21:30,,,False,,17:00-21:30,,Tempe,,,17:00-21:30,,4.0,2.0,False,False,False,False,True,True,,False,False,-111.926883366,,yes_free,False,,17:00-22:00,,,,True,,,,,no,,,,False,True,True,,,False,,False,True,True,False
2099,29444,False,False,False,15201,11:30-22:00,,,,,11:30-23:00,40.4645309,full_bar,False,True,5kUA_k-ua1wO68jZ1Yo74Q,False,,,True,"[u'Sushi Bars', u'Restaurants', u'Latin American', u'Tapas Bars']",Tamari,False,,True,False,True,0,,,,Lawrenceville,False,,274,,average,,PA,,True,True,True,3519 Butler St,casual,11:00-21:00,,,,,11:30-22:00,,,True,,11:30-22:00,,Pittsburgh,,,11:30-22:00,,4.0,3.0,False,False,False,False,False,False,,False,False,-79.96607359999999,,,False,,16:00-23:00,,,,False,,,,,no,,,,False,True,True,,,False,,False,True,True,True
2100,29446,False,True,,44115,11:00-21:00,,,,,11:00-22:00,41.4984502339,full_bar,False,True,LvnOhs9Udhyp5adF7Cq98g,False,,,False,"[u'Restaurants', u'Sushi Bars']",Sushi 86,,,True,False,True,1,,,,Gateway District,False,,178,,average,,OH,,False,True,True,509 Prospect Ave,casual,16:00-21:00,,,,,11:00-21:00,,,False,,11:00-21:00,,Cleveland,,,11:00-21:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-81.68894550739999,,,False,,16:00-22:00,,,,True,,,,,free,,,,False,True,True,,,False,,False,True,True,True
2101,29449,False,False,,85014,11:00-22:00,,,,,11:00-23:00,33.523435,full_bar,False,True,j_prxgHnMvuRdrGjAI9qXQ,False,,,True,"[u'Tex-Mex', u'Restaurants', u'Mexican', u'Cafes']",Z'Tejas Mexican Restaurant and Grill,,,,False,True,0,,,,,True,,172,,average,,AZ,,True,True,False,1525 E Bethany Home Rd,casual,10:00-22:00,,,,,11:00-22:00,,,False,,11:00-22:00,,Phoenix,,,11:00-22:00,,3.5,2.0,False,False,False,False,True,True,,False,False,-112.048161,,,False,,10:00-23:00,,,,True,,,,,free,,,,False,False,True,,,False,,False,True,True,False
2102,29465,False,,,85260,6:30-14:30,,,,,6:30-14:30,33.620562,,False,True,5Ip4_yFvx3sz4qMqxl-4mw,False,,,True,"[u'Restaurants', u'Breakfast & Brunch', u'Food', u'Food Delivery Services']",Breakfast Joynt,,,True,False,True,0,,,,,False,,151,,average,,AZ,,True,False,False,14891 N Northsight Blvd,casual,6:30-14:30,,,,,6:30-14:30,,,False,,6:30-14:30,,Scottsdale,,,6:30-14:30,,3.5,1.0,False,False,False,False,False,True,,False,False,-111.8963279,,,False,,6:30-14:30,,,,True,,,,,free,,,,True,True,,,,False,,False,True,,True
2103,29490,False,False,,89101,16:00-22:00,,,,,16:00-23:00,36.1701506442,full_bar,False,True,jY7Ql_Qk8duv7jZrMZahaw,False,,,True,"[u'Japanese', u'Sushi Bars', u'Restaurants']",Red Sushi,,,True,False,True,1,,,,Downtown,False,,159,,loud,,NV,,True,True,False,129 E Fremont St,casual,16:00-22:00,,,,,16:00-22:00,,,False,,16:00-22:00,,Las Vegas,,,16:00-22:00,,3.0,2.0,False,False,False,False,False,False,,False,False,-115.144788423,,,True,,16:00-23:00,,,,False,,,,,no,,,,False,False,True,,,False,,False,True,False,False
2104,29491,,False,,M6G 4B9,11:00-22:30,,,,,11:00-22:30,43.6638449,beer_and_wine,False,True,lVVJMvqu4LXL5rBqjO6eqg,False,,,True,"[u'Korean', u'Restaurants']",Tofu Village - House of Soon Tofu,,,True,False,True,1,,,,Koreatown,False,,152,,average,,ON,,False,True,True,681 Bloor Street W,casual,11:00-22:30,,,,,11:00-22:30,,,False,,11:00-22:30,,Toronto,,,11:00-22:30,,4.5,2.0,False,False,False,False,True,True,,False,False,-79.4166687,,,False,,11:00-22:30,,,,True,,,,,no,,,,False,False,True,,,False,,False,True,True,False
2105,29497,False,False,,89015,7:00-15:00,,,False,,7:00-15:00,36.0427823,none,False,True,epETdeCmoF_-ufT5b8ACUA,False,True,False,True,"[u'Diners', u'Restaurants', u'Breakfast & Brunch', u'American (New)', u'American (Traditional)']",Omelet House,,,True,False,True,1,,,,,True,,513,,average,,NV,,False,False,False,316 N Boulder Hwy,casual,7:00-15:00,,,,,7:00-15:00,,,False,,7:00-15:00,,Henderson,,,7:00-15:00,,4.5,2.0,False,False,False,False,True,True,,True,False,-114.9846324,,yes_free,False,,7:00-15:00,,,,True,,,,,no,,,,True,True,False,,,False,,False,True,True,False
2106,29498,False,False,,85014,7:00-23:00,,True,False,,7:00-0:00,33.524170105900005,full_bar,False,True,jsuUmIEefPjV__ads62Z5w,False,True,,False,"[u'Tex-Mex', u'Mexican', u'New Mexican Cuisine', u'Bars', u'American (Traditional)', u'Restaurants', u'Breakfast & Brunch', u'Nightlife']",Dick's Hideaway,False,True,True,False,True,1,False,False,False,,True,False,757,,average,,AZ,,True,False,False,6008 N 16th St,casual,7:00-23:00,False,,,False,7:00-23:00,,,False,False,7:00-23:00,,Phoenix,,False,7:00-23:00,,4.5,2.0,False,False,False,False,True,False,,True,False,-112.047840594,,no,False,True,7:00-0:00,False,,True,True,False,False,,,free,no,,False,True,False,False,,,False,False,False,True,True,False
2107,29501,False,False,,89109,11:00-1:00,,False,,,11:00-2:00,36.1034073873,full_bar,False,True,iH6heFdMwPXk9GIO6PwUvA,False,,,True,"[u'Restaurants', u'Bars', u'American (New)', u'Sports Bars', u'Breweries', u'Nightlife', u'Beer Bar', u'Food']",Beerhaus,,True,,False,True,1,False,False,False,The Strip,False,False,283,,loud,,NV,,True,True,False,3782 Las Vegas Blvd S,casual,11:00-1:00,False,,,False,11:00-1:00,,,True,False,11:00-1:00,,Las Vegas,,False,11:00-1:00,,4.0,2.0,False,True,False,False,True,False,,False,False,-115.17465888,,,False,True,11:00-2:00,False,,True,True,True,False,,,free,no,,False,False,False,False,,,False,False,False,True,True,True
2108,29505,False,False,,85258,11:00-22:00,,False,,,11:00-22:00,33.55595,full_bar,False,True,Xfc-B8XUPkvvYoy5eVFO4w,False,,,True,"[u'American (New)', u'Seafood', u'Bars', u'Gastropubs', u'Nightlife', u'Restaurants']",Twisted Grove Parlor + Bar,,True,True,False,True,1,False,False,False,,False,False,365,,average,,AZ,,True,True,True,8220 N Hayden Rd,casual,10:00-21:00,False,,,True,11:00-22:00,,,True,False,11:00-21:00,,Scottsdale,,False,11:00-22:00,,4.5,2.0,False,False,False,False,True,True,,False,False,-111.8990371,,,True,True,10:00-22:00,False,,True,True,False,False,,,free,no,,False,False,True,True,,,False,False,False,True,True,True
2109,29518,False,False,,89158,17:00-1:00,,,,,17:00-1:00,36.1079241113,full_bar,True,True,GI-CAiZ_Gg3h21PwrANB4Q,False,,,True,"[u'American (Traditional)', u'Seafood', u'Restaurants', u'Steakhouses']",Mastro's Ocean Club,,,True,False,True,1,,,,The Strip,False,,1246,,average,,NV,,True,True,False,3720 S Las Vegas Blvd,dressy,17:00-1:00,,,,,17:00-1:00,,,False,,17:00-1:00,,Las Vegas,,,17:00-1:00,,4.5,4.0,False,False,False,False,False,False,,False,True,-115.174055099,,,False,,17:00-1:00,,,,False,,,,,no,,,,False,False,True,,,False,,True,True,False,False
2110,29526,False,False,,85202,17:00-20:00,,,,,17:00-20:00,33.3934816,none,False,True,kO1-ZswCgQak2beKUMaYRw,False,,,True,"[u'Restaurants', u'Japanese']",Toh Zan Nagasaki Grill,,,True,False,True,1,,,,,True,,165,,quiet,,AZ,,False,True,False,2120 W Southern Ave,casual,,,,,,17:00-20:00,,,False,,17:00-20:00,,Mesa,,,17:00-20:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-111.8774458,,,False,,12:00-20:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,False,False
2111,29528,True,False,,85012,11:00-2:00,,False,False,,11:00-2:00,33.4978019,full_bar,False,True,UESdOMLsXn_7WcwOZt7I3A,False,True,False,True,"[u'Bars', u'Restaurants', u'British', u'Nightlife', u'Pubs']",George & Dragon Restaurant,,True,True,False,True,1,False,False,False,,True,False,394,,average,,AZ,,True,True,False,4240 N Central Ave,casual,11:00-2:00,False,,,False,11:00-2:00,,,False,False,11:00-2:00,,Phoenix,,False,11:00-2:00,,3.5,2.0,False,True,False,False,False,False,,False,False,-112.074054,,yes_free,False,True,11:00-2:00,False,,True,False,True,False,,,free,outdoor,,False,False,False,True,,,False,True,False,True,True,True
2112,29533,False,True,,28211,6:00-15:00,,,,,6:00-15:00,35.1708013351,none,False,False,ofpuVYCw6VCkybFVIdwYEQ,False,,,False,"[u'Food', u'Restaurants', u'Bagels', u'Breakfast & Brunch', u'Delis']",Poppy's Bagels & More,,,True,False,True,1,,,,Sherwood Forest,True,,202,,average,,NC,,False,False,False,"2921 Providence Rd, Ste 102",casual,7:00-15:00,,,,,6:00-15:00,,,False,,6:00-15:00,,Charlotte,,,6:00-15:00,,4.0,1.0,False,False,False,False,True,True,,True,False,-80.8069507642,,,False,,7:00-15:00,,,,True,,,,,free,,,,True,True,False,,,False,,False,True,True,True
2113,29562,False,True,,89121,11:00-21:30,,,,,11:00-21:30,36.11396129999999,none,False,True,td-NOo-k4xhfVmO5X92uAg,False,,,True,"[u'Chinese', u'Restaurants']",Beijing Noodle Cafe,,,False,False,True,0,,,,Eastside,True,,174,,quiet,,NV,,False,True,False,4130 S Sandhill Rd,casual,,,,,,11:00-21:30,,,False,,11:00-21:30,,Las Vegas,,,11:00-21:30,,4.0,1.0,False,False,False,False,True,True,,False,False,-115.0909203,,,False,,11:00-21:30,,,,True,,,,,no,,,,False,False,True,,,False,,False,True,,False
2114,29569,,False,,M5G,11:00-22:00,,,,,11:00-23:00,43.6556244,full_bar,False,True,e59uNE07Gf-yrIl4rX3KZw,False,,,True,"[u'Vegetarian', u'Burgers', u'Breakfast & Brunch', u'Restaurants', u'American (Traditional)', u'Salad']",Bareburger,,,,False,True,0,,,,Downtown Core,False,,262,,average,,ON,False,True,True,False,111 Dundas Street W,casual,11:00-22:00,,,,,11:00-22:00,,,False,,11:00-22:00,,Toronto,,,11:00-22:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-79.38414279999998,,,True,,11:00-23:00,,,,True,,,,,free,,,,False,True,True,,,False,,False,True,True,True
2115,29570,False,False,,89135,11:00-21:00,,,,,11:00-21:00,36.161278,beer_and_wine,False,False,DW0ZvWuYaSvMcB_3LG5RGg,False,,,True,"[u'Fast Food', u'Gluten-Free', u'Chinese', u'Restaurants', u'Asian Fusion']",Pei Wei,,,True,False,True,1,,,,Summerlin,True,,184,,average,,NV,,False,True,False,10830 W Charleston Blvd,casual,11:00-21:00,,,,,11:00-21:00,,,False,,11:00-21:00,,Las Vegas,,,11:00-21:00,,3.5,2.0,False,False,False,False,True,True,,False,False,-115.331443,,,False,,11:00-21:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,True
2116,29588,,True,False,M5S 1G8,9:00-22:00,,,,,9:00-22:00,43.66263060000001,full_bar,False,True,IQ3esF7MvIOCbeVetW51Ng,False,,,True,"[u'Breakfast & Brunch', u'Salad', u'Food', u'Juice Bars & Smoothies', u'Coffee & Tea', u'Comfort Food', u'Restaurants', u'Burgers', u'Coffee Roasteries', u'Vegetarian', u'Local Flavor', u'Diners', u'Gastropubs', u'Italian']",Harvest Kitchen,,,False,False,True,1,,,,,False,,155,,average,,ON,False,False,True,True,124 Harbord Street,casual,10:00-21:00,,,,,9:00-21:00,,,False,,16:00-21:00,,Toronto,,,16:00-21:00,,3.5,2.0,False,False,False,False,False,True,,True,False,-79.4042678,,,False,,10:00-22:00,,,,True,,,,,free,,,,False,True,False,,,False,,False,True,True,True
2117,29598,False,False,,28202,11:00-23:00,,False,,,11:00-1:00,35.225551,full_bar,False,True,MrSHPvHVdE_VzVN7iRz45Q,False,,,True,"[u'Asian Fusion', u'Sushi Bars', u'Bars', u'Restaurants', u'Nightlife', u'Lounges']",Enso Asian Bistro & Sushi Bar,False,True,True,False,True,0,False,False,False,Uptown,True,False,320,,average,,NC,,True,True,True,"210 E Trade St, Ste A-108",casual,16:00-22:00,False,,,False,11:00-23:00,,,True,True,11:00-23:00,,Charlotte,,False,11:00-23:00,,3.0,2.0,False,False,False,False,False,False,,False,True,-80.841872,,,True,True,12:00-1:00,True,,True,False,True,False,,,free,outdoor,,False,False,True,True,,,False,False,False,True,True,True
2118,29615,False,False,,85234,6:00-20:00,,,,,6:00-20:00,33.378983000000005,none,False,False,Sg_qo-g8nWyADZSYUxh_rA,False,,,True,"[u'Restaurants', u'Sandwiches', u'Soup', u'Food', u'American (Traditional)', u'Bakeries']",Wildflower Bread Company,,,True,False,True,1,,,,,True,,170,,average,,AZ,,False,False,False,"3425 E Baseline Rd, Ste 101",casual,7:00-20:00,,,,,6:00-20:00,,,False,,6:00-20:00,,Gilbert,,,6:00-20:00,,4.5,2.0,False,False,False,False,True,True,,True,False,-111.75825790000002,,,False,,7:00-20:00,,,,True,,,,,free,,,,True,True,False,,,False,,False,True,True,True
